tick,car_id,map_id,throttle,distance_delta,velocity,acceleration,lane_radius,relative_angle,slip_angle,angle_velocity,angle_acceleration,can_switch,lane_start,lane_end,bend_direction,piece_index,in_piece_distance,is_crashed
121,ThresholdSearcher,keimola,0.3,2.739698654185684,2.739698654185684,0.005312272363557469,inf,0.0,0.0,0.0,0.0,0,0,0,0,2,28.75476594490143,0
122,ThresholdSearcher,keimola,0.3,2.7449046811019713,2.7449046811019713,0.005206026916287243,inf,0.0,0.0,0.0,0.0,0,0,0,0,2,31.4996706260034,0
123,ThresholdSearcher,keimola,0.3,2.7500065874799304,2.7500065874799304,0.005101906377959153,inf,0.0,0.0,0.0,0.0,0,0,0,0,2,34.24967721348333,0
124,ThresholdSearcher,keimola,0.3,2.7550064557303315,2.7550064557303315,0.004999868250401107,inf,0.0,0.0,0.0,0.0,0,0,0,0,2,37.00468366921366,0
125,ThresholdSearcher,keimola,0.3,2.7599063266157273,2.7599063266157273,0.004899870885395785,inf,0.0,0.0,0.0,0.0,0,0,0,0,2,39.76458999582939,0
126,ThresholdSearcher,keimola,0.3,2.764708200083412,2.764708200083412,0.004801873467684459,inf,0.0,0.0,0.0,0.0,0,0,0,0,2,42.5292981959128,0
127,ThresholdSearcher,keimola,0.3,2.7694140360817414,2.7694140360817414,0.004705835998329633,inf,0.0,0.0,0.0,0.0,0,0,0,0,2,45.29871223199454,0
128,ThresholdSearcher,keimola,0.3,2.774025755360107,2.774025755360107,0.004611719278365456,inf,0.0,0.0,0.0,0.0,0,0,0,0,2,48.07273798735465,0
129,ThresholdSearcher,keimola,0.3,2.778545240252903,2.778545240252903,0.004519484892796299,inf,0.0,0.0,0.0,0.0,0,0,0,0,2,50.85128322760755,0
130,ThresholdSearcher,keimola,0.3,2.7829743354478467,2.7829743354478467,0.0044290951949435,inf,0.0,0.0,0.0,0.0,0,0,0,0,2,53.6342575630554,0
131,ThresholdSearcher,keimola,0.3,2.7873148487388946,2.7873148487388946,0.004340513291047898,inf,0.0,0.0,0.0,0.0,0,0,0,0,2,56.421572411794294,0
132,ThresholdSearcher,keimola,0.3,2.791568551764115,2.791568551764115,0.0042537030252205454,inf,0.0,0.0,0.0,0.0,0,0,0,0,2,59.21314096355841,0
133,ThresholdSearcher,keimola,0.3,2.7957371807288283,2.7957371807288283,0.00416862896471315,inf,0.0,0.0,0.0,0.0,0,0,0,0,2,62.00887814428724,0
134,ThresholdSearcher,keimola,0.3,2.7998224371142584,2.7998224371142584,0.004085256385430114,inf,0.0,0.0,0.0,0.0,0,0,0,0,2,64.8087005814015,0
135,ThresholdSearcher,keimola,0.3,2.803825988371969,2.803825988371969,0.004003551257710569,inf,0.0,0.0,0.0,0.0,0,0,0,0,2,67.61252656977346,0
136,ThresholdSearcher,keimola,0.3,2.807749468604527,2.807749468604527,0.003923480232558063,inf,0.0,0.0,0.0,0.0,0,0,0,0,2,70.42027603837799,0
137,ThresholdSearcher,keimola,0.3,2.81159447923244,2.81159447923244,0.0038450106279128704,inf,0.0,0.0,0.0,0.0,0,0,0,0,2,73.23187051761043,0
138,ThresholdSearcher,keimola,0.3,2.8153625896477905,2.8153625896477905,0.003768110415350634,inf,0.0,0.0,0.0,0.0,0,0,0,0,2,76.04723310725822,0
139,ThresholdSearcher,keimola,0.3,2.8190553378548344,2.8190553378548344,0.0036927482070439055,inf,0.0,0.0,0.0,0.0,0,0,0,0,2,78.86628844511306,0
140,ThresholdSearcher,keimola,0.3,2.8226742310977357,2.8226742310977357,0.003618893242901322,inf,0.0,0.0,0.0,0.0,0,0,0,0,2,81.68896267621079,0
141,ThresholdSearcher,keimola,0.3,2.8262207464757836,2.8262207464757836,0.003546515378047843,inf,0.0,0.0,0.0,0.0,0,0,0,0,2,84.51518342268658,0
142,ThresholdSearcher,keimola,0.3,2.8296963315462733,2.8296963315462733,0.0034755850704897284,inf,0.0,0.0,0.0,0.0,0,0,0,0,2,87.34487975423285,0
143,ThresholdSearcher,keimola,0.3,2.833102404915337,2.833102404915337,0.0034060733690637335,inf,0.0,0.0,0.0,0.0,0,0,0,0,2,90.17798215914819,0
144,ThresholdSearcher,keimola,0.3,2.836440356817036,2.836440356817036,0.0033379519016989434,inf,0.0,0.0,0.0,0.0,0,0,0,0,2,93.01442251596522,0
145,ThresholdSearcher,keimola,0.3,2.8397115496807004,2.8397115496807004,0.003271192863664396,inf,0.0,0.0,0.0,0.0,0,0,0,0,2,95.85413406564592,0
146,ThresholdSearcher,keimola,0.3,2.8429173186870855,2.8429173186870855,0.0032057690063851396,inf,0.0,0.0,0.0,0.0,0,0,0,0,2,98.69705138433301,0
147,ThresholdSearcher,keimola,0.3,2.846058972313344,2.846058972313344,0.0031416536262582895,inf,0.0,0.0,0.0,0.0,1,0,0,0,3,1.543110356646352,0
148,ThresholdSearcher,keimola,0.3,2.8491377928670722,2.8491377928670722,0.003078820553728434,inf,0.0,0.0,0.0,0.0,1,0,0,0,3,4.392248149513424,0
149,ThresholdSearcher,keimola,0.3,2.852155037009731,2.852155037009731,0.0030172441426588037,inf,0.0,0.0,0.0,0.0,1,0,0,0,3,7.244403186523155,0
150,ThresholdSearcher,keimola,0.3,2.8551119362695365,2.8551119362695365,0.0029568992598054678,inf,0.0,0.0,0.0,0.0,1,0,0,0,3,10.099515122792692,0
151,ThresholdSearcher,keimola,0.3,2.858009697544146,2.858009697544146,0.0028977612746095005,inf,0.0,0.0,0.0,0.0,1,0,0,0,3,12.957524820336838,0
152,ThresholdSearcher,keimola,0.3,2.860849503593263,2.860849503593263,0.002839806049117044,inf,0.0,0.0,0.0,0.0,1,0,0,0,3,15.818374323930101,0
153,ThresholdSearcher,keimola,0.3,2.8636325135213987,2.8636325135213987,0.002783009928135627,inf,0.0,0.0,0.0,0.0,1,0,0,0,3,18.6820068374515,0
154,ThresholdSearcher,keimola,0.3,2.8663598632509704,2.8663598632509704,0.002727349729571671,inf,0.0,0.0,0.0,0.0,1,0,0,0,3,21.54836670070247,0
155,ThresholdSearcher,keimola,0.3,2.8690326659859515,2.8690326659859515,0.002672802734981161,inf,0.0,0.0,0.0,0.0,1,0,0,0,3,24.41739936668842,0
156,ThresholdSearcher,keimola,0.3,2.8716520126662317,2.8716520126662317,0.002619346680280188,inf,0.0,0.0,0.0,0.0,1,0,0,0,3,27.289051379354653,0
157,ThresholdSearcher,keimola,0.3,2.874218972412905,2.874218972412905,0.002566959746673092,inf,0.0,0.0,0.0,0.0,1,0,0,0,3,30.163270351767558,0
158,ThresholdSearcher,keimola,0.3,2.8767345929646453,2.8767345929646453,0.002515620551740483,inf,0.0,0.0,0.0,0.0,1,0,0,0,3,33.0400049447322,0
