tick,car_id,map_id,throttle,distance_delta,velocity,acceleration,lane_radius,slip_angle,lane_start,lane_end,piece_index,in_piece_distance,is_crashed
154,KeimolaAccelerator,keimola,0.5,4.777266438751617,4.777266438751617,0.004545582882620636,110,0.0,0,0,5,49.52014652745146,FIXME
155,KeimolaAccelerator,keimola,0.5,4.781721109976587,4.781721109976587,0.004454671224969786,110,0.0,0,0,5,54.301867637428046,FIXME
156,KeimolaAccelerator,keimola,0.5,4.7860866877770505,4.7860866877770505,0.004365577800463427,110,0.0,0,0,5,59.0879543252051,FIXME
157,KeimolaAccelerator,keimola,0.5,4.790364954021513,4.790364954021513,0.004278266244462259,110,0.0,0,0,5,63.87831927922661,FIXME
158,KeimolaAccelerator,keimola,0.5,4.79455765494108,4.79455765494108,0.004192700919567471,110,0.0,0,0,5,68.67287693416769,FIXME
159,KeimolaAccelerator,keimola,0.5,4.798666501842263,4.798666501842263,0.004108846901182517,110,0.0,0,0,5,73.47154343600995,FIXME
160,KeimolaAccelerator,keimola,0.5,4.802693171805416,4.802693171805416,0.00402666996315304,110,0.0,0,0,5,78.27423660781537,FIXME
161,KeimolaAccelerator,keimola,0.5,4.806639308369313,4.806639308369313,0.003946136563897085,110,0.0,0,0,5,83.08087591618468,FIXME
162,KeimolaAccelerator,keimola,0.5,4.810506522201919,4.810506522201919,0.003867213832606353,110,0.0,0,0,6,1.497584464667284,FIXME
163,KeimolaAccelerator,keimola,0.5,4.814296391757881,4.814296391757881,0.0037898695559617224,110,0.0,0,0,6,6.311880856425165,FIXME
164,KeimolaAccelerator,keimola,0.5,4.818010463922723,4.818010463922723,0.003714072164841653,110,0.0,0,0,6,11.129891320347888,FIXME
165,KeimolaAccelerator,keimola,0.5,4.821650254644268,4.821650254644268,0.0036397907215457437,110,0.0,0,0,6,15.951541574992156,FIXME
166,KeimolaAccelerator,keimola,0.5,4.8252172495513825,4.8252172495513825,0.003566994907114207,110,0.0,0,0,6,20.77675882454354,FIXME
167,KeimolaAccelerator,keimola,0.5,4.828712904560355,4.828712904560355,0.0034956550089724203,110,0.0,0,0,6,25.605471729103893,FIXME
168,KeimolaAccelerator,keimola,0.5,4.832138646469151,4.832138646469151,0.003425741908795743,110,0.0,0,0,6,30.437610375573044,FIXME
169,KeimolaAccelerator,keimola,0.5,4.835495873539763,4.835495873539763,0.0033572270706123675,110,0.0,0,0,6,35.27310624911281,FIXME
170,KeimolaAccelerator,keimola,0.5,4.838785956068968,4.838785956068968,0.0032900825292045965,110,0.0,0,0,6,40.111892205181775,FIXME
171,KeimolaAccelerator,keimola,0.5,4.842010236947587,4.842010236947587,0.0032242808786193677,110,0.0,0,0,6,44.95390244212936,FIXME
172,KeimolaAccelerator,keimola,0.5,4.845170032208642,4.845170032208642,0.003159795261055365,110,0.0,0,0,6,49.799072474338004,FIXME
173,KeimolaAccelerator,keimola,0.5,4.848266631564464,4.848266631564464,0.0030965993558211835,110,0.0,0,0,6,54.64733910590247,FIXME
174,KeimolaAccelerator,keimola,0.5,4.85130129893318,4.85130129893318,0.0030346673687162706,110,0.0,0,0,6,59.49864040483565,FIXME
175,KeimolaAccelerator,keimola,0.5,4.854275272954517,4.854275272954517,0.0029739740213372556,110,0.0,0,0,6,64.35291567779016,FIXME
