tick,car_id,map_id,throttle,distance_delta,velocity,acceleration,lane_radius,slip_angle,lane_start,lane_end,piece_index,in_piece_distance,is_crashed
78,KeimolaAccelerator2,keimola,0.1,0.7931602977071606,0.7931602977071606,0.004221218414137695,inf,0.0,0,0,0,39.13514541234902,FIXME
79,KeimolaAccelerator2,keimola,0.1,0.7972970917530162,0.7972970917530162,0.004136794045855652,inf,0.0,0,0,0,39.932442504102035,FIXME
80,KeimolaAccelerator2,keimola,0.1,0.8013511499179558,0.8013511499179558,0.0040540581649395335,inf,0.0,0,0,0,40.73379365401999,FIXME
81,KeimolaAccelerator2,keimola,0.1,0.8053241269196008,0.8053241269196008,0.003972977001645006,inf,0.0,0,0,0,41.53911778093959,FIXME
82,KeimolaAccelerator2,keimola,0.1,0.8092176443812065,0.8092176443812065,0.003893517461605711,inf,0.0,0,0,0,42.3483354253208,FIXME
83,KeimolaAccelerator2,keimola,0.1,0.813033291493582,0.813033291493582,0.0038156471123755864,inf,0.0,0,0,0,43.16136871681438,FIXME
84,KeimolaAccelerator2,keimola,0.1,0.8167726256637096,0.8167726256637096,0.0037393341701275062,inf,0.0,0,0,0,43.97814134247809,FIXME
85,KeimolaAccelerator2,keimola,0.1,0.8204371731504381,0.8204371731504381,0.003664547486728509,inf,0.0,0,0,0,44.79857851562853,FIXME
86,KeimolaAccelerator2,keimola,0.1,0.8240284296874307,0.8240284296874307,0.0035912565369926597,inf,0.0,0,0,0,45.62260694531596,FIXME
87,KeimolaAccelerator2,keimola,0.1,0.8275478610936773,0.8275478610936773,0.0035194314062465537,inf,0.0,0,0,0,46.450154806409635,FIXME
88,KeimolaAccelerator2,keimola,0.1,0.8309969038718066,0.8309969038718066,0.0034490427781292965,inf,0.0,0,0,0,47.28115171028144,FIXME
89,KeimolaAccelerator2,keimola,0.1,0.8343769657943696,0.8343769657943696,0.0033800619225630157,inf,0.0,0,0,0,48.11552867607581,FIXME
90,KeimolaAccelerator2,keimola,0.1,0.8376894264784838,0.8376894264784838,0.0033124606841141713,inf,0.0,0,0,0,48.953218102554295,FIXME
