map_id,tick,car,throttle,switch_lane,velocity_x,velocity_y,coord_x,coord_y,angle,angle_offset,lap,piece_id,piece_pos,lane_start,lane_end,is_crashed,velocity
BYAW0P3YPS31LXW035Y7,1644,python_unmodified_red,,,1.6291202747567293,-4.727152116272158,236.71103530237235,-158.55953844663242,292.5,0.0,2,10,37.383110497047504,0,0,,
BYAW0P3YPS31LXW035Y7,1645,python_unmodified_red,,,1.6291202747567293,-4.727152116272158,232.09163763981596,-160.47295560845785,292.5,0.0,2,10,42.38311049704748,0,0,,
BYAW0P3YPS31LXW035Y7,1646,python_unmodified_red,,,1.6291202747567293,-4.727152116272158,227.47223997725953,-162.3863727702833,292.5,0.0,2,10,47.38311049704746,0,0,,
BYAW0P3YPS31LXW035Y7,1647,python_unmodified_red,,,1.6291202747567293,-4.727152116272158,222.85284231470314,-164.29978993210875,292.5,0.0,2,10,52.38311049704744,0,0,,
BYAW0P3YPS31LXW035Y7,1648,python_unmodified_red,,,1.6291202747567293,-4.727152116272158,218.23344465214672,-166.2132070939342,292.5,0.0,2,10,57.38311049704742,0,0,,
BYAW0P3YPS31LXW035Y7,1649,python_unmodified_red,,,1.6291202747567293,-4.727152116272158,213.6140469895903,-168.12662425575962,292.5,0.0,2,10,62.3831104970474,0,0,,
BYAW0P3YPS31LXW035Y7,1650,python_unmodified_red,,,1.6291202747567293,-4.727152116272158,208.9946493270339,-170.04004141758506,292.5,0.0,2,10,67.38311049704737,0,0,,
BYAW0P3YPS31LXW035Y7,1651,python_unmodified_red,,,1.6291202747567293,-4.727152116272158,204.3752516644775,-171.9534585794105,292.5,0.0,2,10,72.38311049704734,0,0,,
BYAW0P3YPS31LXW035Y7,1652,python_unmodified_red,,,1.6291202747567293,-4.727152116272158,199.75585400192108,-173.86687574123596,292.5,0.0,2,10,77.38311049704731,0,0,,
BYAW0P3YPS31LXW035Y7,1653,python_unmodified_red,,,1.6291202747567293,-4.727152116272158,195.13645633936466,-175.7802929030614,292.5,0.0,2,10,82.38311049704728,0,0,,
BYAW0P3YPS31LXW035Y7,1654,python_unmodified_red,,,1.6291202747567293,-4.727152116272158,190.51705867680826,-177.69371006488683,292.5,0.0,2,10,87.38311049704726,0,0,,
BYAW0P3YPS31LXW035Y7,1655,python_unmodified_red,,,1.6291202747567293,-4.727152116272158,185.89766101425187,-179.60712722671227,292.5,0.0,2,10,92.38311049704723,0,0,,
BYAW0P3YPS31LXW035Y7,1656,python_unmodified_red,,,1.6291202747567293,-4.727152116272158,181.27826335169544,-181.5205443885377,292.5,0.0,2,10,97.3831104970472,0,0,,
BYAW0P3YPS31LXW035Y7,1657,python_unmodified_red,,,-1.8859476840833398,-4.630680439514314,176.6532041716982,-183.42013015891894,291.78135698108355,0.0,2,11,2.38311049704717,0,0,,
BYAW0P3YPS31LXW035Y7,1658,python_unmodified_red,,,-4.74025014713766,1.5906063443106162,171.9862961732974,-185.21415552555985,290.27357330968664,0.0,2,11,7.383110497047149,0,0,,
BYAW0P3YPS31LXW035Y7,1659,python_unmodified_red,,,1.2889514408183211,4.831004469384411,167.27379830208923,-186.88476053439533,288.76578963828973,0.0,2,11,12.383110497047127,0,0,,
BYAW0P3YPS31LXW035Y7,1660,python_unmodified_red,,,4.902583176837416,-0.9821803267173189,162.51897387242187,-188.43078832351375,287.2580059668928,0.0,2,11,17.383110497047106,0,0,,
